code,name
600526,菲达环保
600527,江南高纤
600528,中铁工业
600529,山东药玻
600530,交大昂立
600531,豫光金铅
600532,*ST未来
600533,栖霞建设
600535,天士力
600536,中国软件
600537,亿晶光电
600538,国发股份
600539,狮头股份
600540,新赛股份
600543,莫高股份
600545,卓郎智能
600546,山煤国际
600547,山东黄金
600548,深高速
600549,厦门钨业
600550,保变电气
600551,时代出版
600552,凯盛科技
600553,太行水泥
600555,退市海创
600556,天下秀
600557,康缘药业
600558,大西洋
600559,老白干酒
600560,金自天正
600561,江西长运
600562,国睿科技
600563,法拉电子
600565,迪马股份
600566,济川药业
600567,山鹰国际
600568,ST中珠
600569,安阳钢铁
600570,恒生电子
600571,信雅达
600572,康恩贝
600573,惠泉啤酒
600575,淮河能源
600576,祥源文化
600577,精达股份
600578,京能电力
600579,克劳斯
600580,卧龙电驱
600581,八一钢铁
600582,天地科技
600583,海油工程
600584,长电科技
600585,海螺水泥
600586,金晶科技
600587,新华医疗
600588,用友网络
600589,ST榕泰
600590,泰豪科技
600591,*ST上航
600592,龙溪股份
600593,大连圣亚
600594,益佰制药
600595,中孚实业
600596,新安股份
600597,光明乳业
600598,北大荒
600599,ST熊猫
600600,青岛啤酒
600601,*ST方科
600602,云赛智联
600603,广汇物流
600604,市北高新
600607,上实医药
600606,绿地控股
600608,ST沪科
600605,汇通能源
600611,大众交通
600609,金杯汽车
600610,中毅达
600612,老凤祥
600613,神奇制药
600614,退市鹏起
600615,丰华股份
600616,金枫酒业
600617,国新能源
600618,氯碱化工
600619,海立股份
600620,天宸股份
600621,华鑫股份
600622,光大嘉宝
600623,华谊集团
600624,复旦复华
600625,PT水仙
600626,申达股份
600627,上电股份
600628,新世界
600629,华建集团
600630,龙头股份
600631,百联股份
600632,华联商厦
600633,浙数文化
600634,退市富控
600635,大众公用
600636,国新文化
600637,东方明珠
600638,新黄浦
600639,浦东金桥
600640,国脉文化
600641,万业企业
600642,申能股份
600643,爱建集团
600644,乐山电力
600645,中源协和
600646,ST国嘉
600647,同达创业
600648,外高桥
600649,城投控股
600650,锦江在线
600651,飞乐音响
600652,退市游久
600653,申华控股
600654,*ST中安
600655,豫园股份
600656,退市博元
600657,信达地产
600658,电子城
600659,*ST花雕
600660,福耀玻璃
600661,昂立教育
600662,外服控股
600663,陆家嘴
600664,哈药股份
600665,天地源
600666,*ST瑞德
600667,太极实业
600668,尖峰集团
600669,*ST鞍成
600670,*ST斯达
600671,ST目药
600672,*ST华圣
600673,东阳光
600674,川投能源
600675,中华企业
600676,交运股份
600677,*ST航通
600678,四川金顶
600679,上海凤凰
600680,*ST上普
600681,百川能源
600682,南京新百
600683,京投发展
600684,珠江股份
600685,中船防务
600686,金龙汽车
600687,退市刚泰
600688,上海石化
600689,上海三毛
600690,海尔智家
600691,阳煤化工
600692,亚通股份
600693,东百集团
600694,大商股份
600695,退市绿庭
600696,岩石股份
600697,欧亚集团
600698,湖南天雁
600699,均胜电子
600700,*ST数码
600701,退市工新
600702,舍得酒业
600703,三安光电
600704,物产中大
600705,中航产融
600706,曲江文旅
600707,彩虹股份
600708,光明地产
600709,ST生态
600710,苏美达
600711,盛屯矿业
600712,南宁百货
600713,南京医药
600714,金瑞矿业
600715,文投控股
600716,凤凰股份
600717,天津港
600718,东软集团
600719,ST热电
600720,祁连山
600721,百花医药
600722,金牛化工
600723,首商股份
600724,宁波富达
600725,云维股份
600726,*ST华源
600727,鲁北化工
600728,佳都科技
600729,重庆百货
600730,中国高科
600731,湖南海利
600732,爱旭股份
600733,北汽蓝谷
600734,ST实达
600735,新华锦
600736,苏州高新
600737,中粮糖业
600738,丽尚国潮
600739,辽宁成大
600740,山西焦化
600741,华域汽车
600742,一汽富维
600743,华远地产
600744,华银电力
600745,闻泰科技
600746,江苏索普
600747,退市大控
600748,上实发展
600749,西藏旅游
600750,江中药业
600751,海航科技
600752,*ST哈慈
600753,东方银星
600754,锦江酒店
600755,厦门国贸
600756,浪潮软件
600757,长江传媒
600758,辽宁能源
600759,ST洲际
600760,中航沈飞
600761,安徽合力
600762,S*ST金荔
600763,通策医疗
600764,中国海防
600765,中航重机
600766,园城黄金
600767,*ST运盛
600768,宁波富邦
600769,祥龙电业
600770,综艺股份
600771,广誉远
600772,S*ST龙昌
600773,西藏城投
600774,汉商集团
600775,南京熊猫
600776,东方通信
600777,新潮能源
600778,友好集团
600779,水井坊
600780,通宝能源
600781,*ST辅仁
600782,新钢股份
600783,鲁信创投
600784,鲁银投资
600785,新华百货
600786,东方锅炉
600787,中储股份
600788,*ST达曼
600789,鲁抗医药
600790,轻纺城
600791,京能置业
600792,云煤能源
600793,宜宾纸业
600794,保税科技
600795,国电电力
600796,钱江生化
600797,浙大网新
600798,宁波海运
600799,*ST龙科
600800,渤海化学
600801,华新水泥
600802,福建水泥
600803,新奥股份
600804,ST鹏博士
600805,悦达投资
600806,退市昆机
600807,济南高新
600808,马钢股份
600809,山西汾酒
600810,神马股份
600811,东方集团
600812,华北制药
600813,ST鞍一工
600814,杭州解百
600815,厦工股份
600816,ST安信
600817,宇通重工
600818,中路股份
600819,耀皮玻璃
600820,隧道股份
600821,金开新能
600822,上海物贸
600823,世茂股份
600824,益民集团
600825,新华传媒
600826,兰生股份
600827,百联股份
600828,茂业商业
600829,人民同泰
600830,香溢融通
600831,广电网络
600832,东方明珠
600833,第一医药
600834,申通地铁
600835,上海机电
600836,上海易连
600837,海通证券
600838,上海九百
600839,四川长虹
600840,新湖创业
600841,动力新科
600842,中西药业
600845,宝信软件
600846,同济科技
600847,万里股份
600848,上海临港
600849,上药转换
600850,电科数字
600844,丹化科技
600843,上工申贝
600851,海欣股份
600852,*ST中川
600853,龙建股份
600854,春兰股份
600855,航天长峰
600856,退市中天
600857,宁波中百
600858,银座股份
600859,王府井
600860,京城股份
600861,北京城乡
600862,中航高科
600863,内蒙华电
600864,哈投股份
600865,百大集团
600866,星湖科技
600867,通化东宝
600868,梅雁吉祥
600869,远东股份
600870,退市厦华
600871,石化油服
600872,中炬高新
600873,梅花生物
600874,创业环保
600875,东方电气
600876,洛阳玻璃
600877,声光电科
600878,*ST北科
600879,航天电子
600880,博瑞传播
600881,亚泰集团
600882,妙可蓝多
600883,博闻科技
600884,杉杉股份
600885,宏发股份
600886,国投电力
600887,伊利股份
600888,新疆众和
600889,南京化纤
600890,退市中房
600891,退市秋林
600892,大晟文化
600893,航发动力
600894,广日股份
600895,张江高科
600896,退市海医
600897,厦门空港
600898,国美通讯
600899,*ST信联
600900,长江电力
600901,江苏租赁
600903,贵州燃气
600905,三峡能源
600906,财达证券
600908,无锡银行
600909,华安证券
600916,中国黄金
600917,重庆燃气
600918,中泰证券
600919,江苏银行
600926,杭州银行
600927,永安期货
600928,西安银行
600929,雪天盐业
600933,爱柯迪
600935,华塑股份
600936,广西广电
600938,中国海油
600939,重庆建工
600941,中国移动
600955,维远股份
600956,新天绿能
600958,东方证券
600959,江苏有线
600960,渤海汽车
600961,株冶集团
600962,国投中鲁
600963,岳阳林纸
600965,福成股份
600966,博汇纸业
600967,内蒙一机
600968,海油发展
600969,郴电国际
600970,中材国际
600971,恒源煤电
600973,宝胜股份
600975,新五丰
600976,健民集团
600977,中国电影
600978,*ST宜生
600979,广安爱众
600980,北矿科技
600981,汇鸿集团
600982,宁波能源
600983,惠而浦
600984,建设机械
600985,淮北矿业
600986,浙文互联
600987,航民股份
600988,赤峰黄金
600989,宝丰能源
600990,四创电子
600991,广汽长丰
600992,贵绳股份
600993,马应龙
600995,南网储能
600996,贵广网络
600997,开滦股份
600998,九州通
600999,招商证券
601000,唐山港
601001,晋控煤业
601002,晋亿实业
601003,柳钢股份
601005,重庆钢铁
601006,大秦铁路
601007,金陵饭店
601008,连云港
601009,南京银行
601010,文峰股份
601011,宝泰隆
601012,隆基绿能
601015,陕西黑猫
601016,节能风电
601018,宁波港
601019,山东出版
601020,华钰矿业
601021,春秋航空
601028,玉龙股份
601038,一拖股份
601058,赛轮轮胎
601066,中信建投
601068,中铝国际
601069,西部黄金
601077,渝农商行
601086,国芳集团
601088,中国神华
601089,福元医药
601098,中南传媒
601099,太平洋
601100,恒立液压
601101,昊华能源
601106,中国一重
601107,四川成渝
601108,财通证券
601111,中国国航
601113,华鼎股份
601116,三江购物
601117,中国化学
601118,海南橡胶
601126,四方股份
601127,赛力斯
601128,常熟银行
601137,博威合金
601138,工业富联
601139,深圳燃气
601155,新城控股
601156,东航物流
601158,重庆水务
601162,天风证券
601163,三角轮胎
601166,兴业银行
601168,西部矿业
601169,北京银行
601177,杭齿前进
601179,中国西电
601186,中国铁建
601187,厦门银行
601188,龙江交通
601198,东兴证券
601199,江南水务
601200,上海环境
601208,东材科技
601211,国泰君安
601212,白银有色
601216,君正集团
601218,吉鑫科技
601222,林洋能源
601225,陕西煤业
601226,华电重工
601228,广州港
601229,上海银行
601231,环旭电子
601233,桐昆股份
601236,红塔证券
601238,广汽集团
601258,庞大集团
601268,*ST二重
601279,英利汽车
601288,农业银行
601298,青岛港
601299,中国北车
601311,骆驼股份
601318,中国平安
601319,中国人保
601326,秦港股份
601328,交通银行
601330,绿色动力
601333,广深铁路
601336,新华保险
601339,百隆东方
601360,三六零
601366,利群股份
601368,绿城水务
601369,陕鼓动力
601375,中原证券
601377,兴业证券
601388,怡球资源
601390,中国中铁
601398,工商银行
601399,国机重装
601456,国联证券
601500,通用股份
601512,中新集团
601515,东风股份
601518,吉林高速
601519,大智慧
601528,瑞丰银行
601555,东吴证券
601558,退市锐电
601566,九牧王
601567,三星医疗
601568,北元集团
601577,长沙银行
601579,会稽山
601588,北辰实业
601595,上海电影
601598,中国外运
601599,浙文影业
601600,中国铝业
601601,中国太保
601606,长城军工
601607,上海医药
601608,中信重工
601609,金田股份
601611,中国核建
601615,明阳智能
601616,广电电气
601618,中国中冶
601619,嘉泽新能
601628,中国人寿
601633,长城汽车
601636,旗滨集团
601658,邮储银行
601665,齐鲁银行
601666,平煤股份
601668,中国建筑
601669,中国电建
601677,明泰铝业
601678,滨化股份
601689,拓普集团
601696,中银证券
601698,中国卫通
601699,潞安环能
601700,风范股份
601686,友发集团
601688,华泰证券
601702,华峰铝业
601717,郑煤机
601718,际华集团
601728,中国电信
601766,中国中车
601727,上海电气
601777,力帆科技
601778,晶科科技
601788,光大证券
601789,宁波建工
601798,蓝科高新
601799,星宇股份
601800,中国交建
601801,皖新传媒
601808,中海油服
601811,新华文轩
601816,京沪高铁
601818,光大银行
601825,沪农商行
601827,三峰环境
601828,美凯龙
601838,成都银行
601857,中国石油
601858,中国科传
601860,紫金银行
601865,福莱特
601866,中远海发
601868,中国能建
601869,长飞光纤
601872,招商轮船
601877,正泰电器
601878,浙商证券
601880,辽港股份
601881,中国银河
601882,海天精工
601886,江河集团
601888,中国中免
601890,亚星锚链
601898,中煤能源
601899,紫金矿业
601900,南方传媒
601901,方正证券
601908,京运通
601916,浙商银行
601918,新集能源
601919,中远海控
601921,浙版传媒
601928,凤凰传媒
601929,吉视传媒
601933,永辉超市
601939,建设银行
601949,中国出版
601952,苏垦农发
601956,东贝集团
601958,金钼股份
601963,重庆银行
601965,中国汽研
601966,玲珑轮胎
601968,宝钢包装
601969,海南矿业
601975,招商南油
601985,中国核电
601988,中国银行
601989,中国重工
601990,南京证券
601991,大唐发电
601992,金隅集团
601995,中金公司
601996,丰林集团
601997,贵阳银行
601998,中信银行
601999,出版传媒
603000,人民网
603001,奥康国际
603002,宏昌电子
603003,龙宇燃油
603005,晶方科技
603006,联明股份
603007,ST花王
603008,喜临门
603009,北特科技
603010,万盛股份
603011,合锻智能
603012,创力集团
603013,亚普股份
603015,弘讯科技
603016,新宏泰
603017,中衡设计
603018,华设集团
603019,中科曙光
603020,爱普股份
603021,山东华鹏
603022,新通联
603023,威帝股份
603025,大豪科技
603026,胜华新材
603027,千禾味业
603028,赛福天
603029,天鹅股份
603030,全筑股份
603031,安孚科技
603032,德新交运
603033,三维股份
603035,常熟汽饰
603036,如通股份
603037,凯众股份
603038,华立股份
603039,ST泛微
603040,新坐标
603041,美思德
603042,华脉科技
603043,广州酒家
603045,福达合金
603048,浙江黎明
603050,科林电气
603051,鹿山新材
603052,可川科技
603053,成都燃气
603055,台华新材
603056,德邦股份
603057,紫燕食品
603058,永吉股份
603059,倍加洁
603060,国检集团
603063,禾望电气
603066,音飞储存
603067,振华股份
603068,博通集成
603069,海汽集团
603070,万控智造
603071,物产环能
603076,乐惠国际
603077,和邦生物
603078,江化微
603079,圣达生物
603080,新疆火炬
603081,大丰实业
603083,剑桥科技
603085,天成自控
603086,先达股份
603087,甘李药业
603088,宁波精达
603089,正裕工业
603090,宏盛股份
603093,南华期货
603095,越剑智能
603096,新经典
603097,江苏华辰
603098,森特股份
603099,长白山
603100,川仪股份
603101,汇嘉时代
603102,百合股份
603103,横店影视
603105,芯能科技
603106,恒银科技
603108,润达医疗
603109,神驰机电
603110,东方材料
603111,康尼机电
603112,华翔股份
603113,金能科技
603115,海星股份
603116,红蜻蜓
603117,ST万林
603118,共进股份
603121,华培动力
603122,合富中国
603123,翠微股份
603126,中材节能
603127,昭衍新药
603128,华贸物流
603129,春风动力
603131,上海沪工
603132,金徽股份
603133,碳元科技
603136,天目湖
603138,海量数据
603139,康惠制药
603150,万朗磁塑
603151,邦基科技
603155,新亚强
603156,养元饮品
603157,退市拉夏
603158,腾龙股份
603159,上海亚虹
603160,汇顶科技
603161,科华控股
603163,圣晖集成
603165,荣晟环保
603166,福达股份
603167,渤海轮渡
603168,莎普爱思
603169,兰石重装
603170,宝立食品
603171,税友股份
603176,汇通集团
603177,德创环保
603178,圣龙股份
603179,新泉股份
603180,金牌厨柜
603181,皇马科技
603182,嘉华股份
603183,建研院
603185,上机数控
603186,华正新材
603187,海容冷链
603188,亚邦股份
603189,网达软件
603191,望变电气
603192,汇得科技
603195,公牛集团
603196,日播时尚
603197,保隆科技
603198,迎驾贡酒
603199,九华旅游
603200,上海洗霸
603201,常润股份
603203,快克股份
603206,嘉环科技
603208,江山欧派
603209,兴通股份
603211,晋拓股份
603212,赛伍技术
603213,镇洋发展
603214,爱婴室
603215,比依股份
603216,梦天家居
603217,元利科技
603218,日月股份
603219,富佳股份
603220,中贝通信
603221,爱丽家居
603222,济民医疗
603223,恒通股份
603225,新凤鸣
603226,菲林格尔
603227,雪峰科技
603230,内蒙新华
603232,格尔软件
603229,奥翔药业
603236,移远通信
603235,天新药业
603237,五芳斋
603233,大参林
603228,景旺电子
603255,鼎际得
603238,诺邦股份
603239,浙江仙通
603256,宏和科技
603258,电魂网络
603261,立航科技
603260,合盛硅业
603259,药明康德
603266,天龙股份
603267,鸿远电子
603268,松发股份
603269,海鸥股份
603272,联翔股份
603277,银都股份
603278,大业股份
603279,景津装备
603280,南方路机
603283,赛腾股份
603286,日盈电子
603288,海天味业
603289,泰瑞机器
603290,斯达半导
603297,永新光学
603298,杭叉集团
603299,苏盐井神
603300,华铁应急
603301,振德医疗
603303,得邦照明
603305,旭升股份
603306,华懋科技
603308,应流股份
603309,维力医疗
603311,金海高科
603313,梦百合
603315,福鞍股份
603316,诚邦股份
603317,天味食品
603318,水发燃气
603319,湘油泵
603320,迪贝电气
603321,梅轮电梯
603322,超讯通信
603323,苏农银行
603324,盛剑环境
603326,我乐家居
603327,福蓉科技
603328,依顿电子
603329,上海雅仕
603330,天洋新材
603331,百达精工
603332,苏州龙杰
603333,尚纬股份
603335,迪生力
603336,宏辉果蔬
603337,杰克股份
603338,浙江鼎力
603339,四方科技
603345,安井食品
603348,文灿股份
603351,威尔药业
603353,和顺石油
603355,莱克电气
603356,华菱精工
603357,设计总院
603358,华达科技
603359,东珠生态
603360,百傲化学
603363,傲农生物
603365,水星家纺
603366,日出东方
603367,辰欣药业
603368,柳药集团
603369,今世缘
603377,东方时尚
603378,亚士创能
603379,三美股份
603380,易德龙
603383,顶点软件
603385,惠达卫浴
603386,骏亚科技
603387,基蛋生物
603388,元成股份
603389,亚振家居
603390,通达电气
603392,万泰生物
603393,新天然气
603396,金辰股份
603398,沐邦高科
603399,吉翔股份
603408,建霖家居
603416,信捷电气
603421,鼎信通讯
603429,集友股份
603439,贵州三力
603444,吉比特
603456,九洲药业
603458,勘设股份
603466,风语筑
603477,巨星农牧
603486,科沃斯
603488,展鹏科技
603489,八方股份
603496,恒为科技
603499,翔港科技
603500,祥和实业
603501,韦尔股份
603505,金石资源
603506,南都物业
603507,振江股份
603508,思维列控
603511,爱慕股份
603515,欧普照明
603516,淳中科技
603517,绝味食品
603518,锦泓集团
603519,立霸股份
603520,司太立
603527,众源新材
603528,多伦科技
603529,爱玛科技
603530,神马电力
603533,掌阅科技
603535,嘉诚国际
603536,惠发食品
603538,美诺华
603551,奥普家居
603555,贵人鸟
603556,海兴电力
603557,ST起步
603558,健盛集团
603559,中通国脉
603565,中谷物流
603566,普莱柯
603567,珍宝岛
603568,伟明环保
603569,长久物流
603577,汇金通
603578,三星新材
603579,荣泰健康
603580,艾艾精工
603583,捷昌驱动
603585,苏利股份
603586,金麒麟
603587,地素时尚
603588,高能环境
603589,口子窖
603590,康辰药业
603595,东尼电子
603596,伯特利
603598,引力传媒
603599,广信股份
603600,永艺股份
603601,再升科技
603602,纵横通信
603603,*ST博天
603605,珀莱雅
603606,东方电缆
603607,京华激光
603608,天创时尚
603609,禾丰股份
603610,麒盛科技
603611,诺力股份
603612,索通发展
603613,国联股份
603615,茶花股份
603616,韩建河山
603617,君禾股份
603618,杭电股份
603619,中曼石油
603626,科森科技
603628,清源股份
603629,利通电子
603630,拉芳家化
603633,徕木股份
603636,南威软件
603637,镇海股份
603638,艾迪精密
603639,海利尔
603648,畅联股份
603650,彤程新材
603655,朗博科技
603656,泰禾智能
603657,春光科技
603658,安图生物
603659,璞泰来
603660,苏州科达
603661,恒林股份
603662,柯力传感
603663,三祥新材
603665,康隆达
603666,亿嘉和
603667,五洲新春
603668,天马科技
603669,灵康药业
603676,卫信康
603677,奇精机械
603678,火炬电子
603679,华体科技
603680,今创集团
603681,永冠新材
603682,锦和商管
603683,晶华新材
603685,晨丰科技
603686,福龙马
603687,大胜达
603688,石英股份
603689,皖天然气
603690,至纯科技
603693,江苏新能
603696,安记食品
603697,有友食品
603698,航天工程
603699,纽威股份
603700,宁水集团
603701,德宏股份
603703,盛洋科技
603706,东方环宇
603707,健友股份
603708,家家悦
603709,中源家居
603711,香飘飘
603712,七一二
603713,密尔克卫
603716,塞力医疗
603717,天域生态
603718,海利生物
603719,良品铺子
603721,中广天择
603722,阿科力
603725,天安新材
603726,朗迪集团
603727,博迈科
603728,鸣志电器
603729,龙韵股份
603730,岱美股份
603733,仙鹤股份
603737,三棵树
603738,泰晶科技
603739,蔚蓝生物
603755,日辰股份
603757,大元泵业
603758,秦安股份
603759,海天股份
603766,隆鑫通用
603767,中马传动
603768,常青股份
603773,沃格光电
603776,永安行
603777,来伊份
603778,乾景园林
603779,威龙股份
603786,科博达
603787,新日股份
603788,宁波高发
603789,星光农机
603797,联泰环保
603798,康普顿
603790,雅运股份
603799,华友钴业
603803,瑞斯康达
603801,志邦家居
603806,福斯特
603800,道森股份
603808,歌力思
603809,豪能股份
603813,原尚股份
603811,诚意药业
603810,丰山集团
603815,交建股份
603816,顾家家居
603817,海峡环保
603818,曲美家居
603819,神力股份
603822,嘉澳环保
603823,百合花
603825,华扬联众
603826,坤彩科技
603828,柯利达
603829,洛凯股份
603833,欧派家居
603836,海程邦达
603838,四通股份
603839,安正时尚
603843,正平股份
603848,好太太
603855,华荣股份
603856,东宏股份
603858,步长制药
603859,能科科技
603860,中公高科
603861,白云电器
603863,松炀资源
603866,桃李面包
603867,新化股份
603868,飞科电器
603869,新智认知
603871,嘉友国际
603876,鼎胜新材
603877,太平鸟
603878,武进不锈
603879,永悦科技
603880,南卫股份
603881,数据港
603882,金域医学
603883,老百姓
603885,吉祥航空
603886,元祖股份
603887,城地香江
603888,新华网
603889,新澳股份
603890,春秋电子
603893,瑞芯微
603895,天永智能
603896,寿仙谷
603897,长城科技
603898,好莱客
603899,晨光股份
603900,莱绅通灵
603901,永创智能
603903,中持股份
603906,龙蟠科技
603908,牧高笛
603909,建发合诚
603912,佳力图
603915,国茂股份
603916,苏博特
603917,合力科技
603918,金桥信息
603919,金徽酒
603920,世运电路
603922,金鸿顺
603926,铁流股份
603927,中科软
603928,兴业股份
603929,亚翔集成
603931,格林达
603933,睿能科技
603936,博敏电子
603937,丽岛新材
603938,三孚股份
603939,益丰药房
603948,建业股份
603949,雪龙集团
603950,长源东谷
603955,大千生态
603956,威派格
603958,哈森股份
603959,百利科技
603960,克来机电
603963,大理药业
603966,法兰泰克
603967,中创物流
603968,醋化股份
603969,银龙股份
603970,中农立华
603976,正川股份
603977,国泰集团
603978,深圳新星
603979,金诚信
603980,吉华集团
603982,泉峰汽车
603983,丸美股份
603985,恒润股份
603986,兆易创新
603987,康德莱
603988,中电电机
603989,艾华集团
603990,麦迪科技
603991,至正股份
603992,松霖科技
603993,洛阳钼业
603995,甬金股份
603996,退市中新
603997,继峰股份
603998,方盛制药
603999,读者传媒
605001,威奥股份
605003,众望布艺
605005,合兴股份
605006,山东玻纤
605007,五洲特纸
605008,长鸿高科
605009,豪悦护理
605011,杭州热电
605016,百龙创园
605018,长华集团
605020,永和股份
605028,世茂能源
605033,美邦股份
605050,福然德
605055,迎丰股份
605056,咸亨国际
605058,澳弘电子
605060,联德股份
605066,天正电气
605068,明新旭腾
605069,正和生态
605077,华康股份
605080,浙江自然
605081,太和水
605086,龙高股份
605088,冠盛股份
605089,味知香
605090,九丰能源
605098,行动教育
605099,共创草坪
605100,华丰股份
605108,同庆楼
605111,新洁能
605116,奥锐特
605117,德业股份
605118,力鼎光电
605122,四方新材
605123,派克新材
605128,上海沿浦
605133,嵘泰股份
605136,丽人丽妆
605138,盛泰集团
605151,西上海
605155,西大门
605158,华达新材
605162,新中港
605166,聚合顺
605167,利柏特
605168,三人行
605169,洪通燃气
605177,东亚药业
605178,时空科技
605179,一鸣食品
605180,华生科技
605183,确成股份
605186,健麾信息
605188,国光连锁
605189,富春染织
605196,华通线缆
605198,安德利
605199,葫芦娃
605208,永茂泰
605218,伟时电子
605222,起帆电缆
605228,神通科技
605255,天普股份
605258,协和电子
605259,绿田机械
605266,健之佳
605268,王力安防
605277,新亚电子
605286,同力日升
605287,德才股份
605288,凯迪股份
605289,罗曼股份
605296,神农集团
605298,必得科技
605299,舒华体育
605300,佳禾食品
605303,园林股份
605305,中际联合
605318,法狮龙
605319,无锡振华
605333,沪光股份
605336,帅丰电器
605337,李子园
605338,巴比食品
605339,南侨食品
605358,立昂微
605365,立达信
605366,宏柏新材
605368,蓝天燃气
605369,拱东医疗
605376,博迁新材
605377,华旺科技
605378,野马电池
605388,均瑶健康
605389,长龄液压
605398,新炬网络
605399,晨光新材
605488,福莱新材
605499,东鹏饮料
605500,森林包装
605507,国邦医药
605555,德昌股份
605566,福莱蒽特
605567,春雪食品
605577,龙版传媒
605580,恒盛能源
605588,冠石科技
605589,圣泉集团
605598,上海港湾
605599,菜百股份
900901,云赛B股
900902,市北B股
900903,大众B股
900904,神奇B股
900905,老凤祥B
900906,中毅达B
900907,退市鹏B
900908,氯碱B股
900909,华谊B股
900910,海立B股
900911,金桥B股
900912,外高B股
900913,国新B股
900914,锦在线B
900915,中路B股
900917,海欣B股
900918,耀皮B股
900916,凤凰B股
900923,百联B股
